activity_id,activity_name,designation,fullName,name,parkCode,states,url
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Preserve,Valles Caldera National Preserve,Valles Caldera,vall,NM,https://www.nps.gov/vall/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Voyageurs National Park,Voyageurs,voya,MN,https://www.nps.gov/voya/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Yellowstone National Park,Yellowstone,yell,"ID,MT,WY",https://www.nps.gov/yell/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Park,Yosemite National Park,Yosemite,yose,CA,https://www.nps.gov/yose/index.htm
F9B1D433-6B86-4804-AED7-B50A519A3B7C,Skiing,National Preserve,Yukon - Charley Rivers National Preserve,Yukon - Charley Rivers,yuch,AK,https://www.nps.gov/yuch/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Historic Trail,Ala Kahakai National Historic Trail,Ala Kahakai,alka,HI,https://www.nps.gov/alka/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Park,Biscayne National Park,Biscayne,bisc,FL,https://www.nps.gov/bisc/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Monument,Buck Island Reef National Monument,Buck Island Reef,buis,VI,https://www.nps.gov/buis/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Seashore,Cape Hatteras National Seashore,Cape Hatteras,caha,NC,https://www.nps.gov/caha/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Park,Channel Islands National Park,Channel Islands,chis,CA,https://www.nps.gov/chis/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Park,Dry Tortugas National Park,Dry Tortugas,drto,FL,https://www.nps.gov/drto/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Seashore,Gulf Islands National Seashore,Gulf Islands,guis,"FL,MS",https://www.nps.gov/guis/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Recreation Area,Lake Mead National Recreation Area,Lake Mead,lake,"AZ,NV",https://www.nps.gov/lake/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,,National Park of American Samoa,National Park of American Samoa,npsa,AS,https://www.nps.gov/npsa/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Historical Park,Puʻuhonua o Hōnaunau National Historical Park,Puʻuhonua o Hōnaunau,puho,HI,https://www.nps.gov/puho/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Historical Park and Ecological Preserve,Salt River Bay National Historical Park and Ecological Preserve,Salt River Bay,sari,VI,https://www.nps.gov/sari/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Monument,Virgin Islands Coral Reef National Monument,Virgin Islands Coral Reef,vicr,VI,https://www.nps.gov/vicr/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Park,Virgin Islands National Park,Virgin Islands,viis,VI,https://www.nps.gov/viis/index.htm
3EBF7EAC-68FC-4754-B6A4-0C38A1583D45,Snorkeling,National Historical Park,War In The Pacific National Historical Park,War In The Pacific,wapa,GU,https://www.nps.gov/wapa/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Acadia National Park,Acadia,acad,ME,https://www.nps.gov/acad/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Recreation Area,Bighorn Canyon National Recreation Area,Bighorn Canyon,bica,"MT,WY",https://www.nps.gov/bica/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Monument,Cedar Breaks National Monument,Cedar Breaks,cebr,UT,https://www.nps.gov/cebr/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Reserve,City Of Rocks National Reserve,City Of Rocks,ciro,ID,https://www.nps.gov/ciro/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Crater Lake National Park,Crater Lake,crla,OR,https://www.nps.gov/crla/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Cuyahoga Valley National Park,Cuyahoga Valley,cuva,OH,https://www.nps.gov/cuva/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park & Preserve,Denali National Park & Preserve,Denali,dena,AK,https://www.nps.gov/dena/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Monument,Fort Stanwix National Monument,Fort Stanwix,fost,NY,https://www.nps.gov/fost/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Glacier National Park,Glacier,glac,MT,https://www.nps.gov/glac/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park & Preserve,Great Sand Dunes National Park & Preserve,Great Sand Dunes,grsa,CO,https://www.nps.gov/grsa/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Grand Teton National Park,Grand Teton,grte,WY,https://www.nps.gov/grte/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Indiana Dunes National Park,Indiana Dunes,indu,IN,https://www.nps.gov/indu/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park & Preserve,Lake Clark National Park & Preserve,Lake Clark,lacl,AK,https://www.nps.gov/lacl/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Lassen Volcanic National Park,Lassen Volcanic,lavo,CA,https://www.nps.gov/lavo/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Historical Park,Marsh - Billings - Rockefeller National Historical Park,Marsh - Billings - Rockefeller,mabi,VT,https://www.nps.gov/mabi/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National River & Recreation Area,Mississippi National River & Recreation Area,Mississippi,miss,MN,https://www.nps.gov/miss/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Lakeshore,Pictured Rocks National Lakeshore,Pictured Rocks,piro,MI,https://www.nps.gov/piro/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Rocky Mountain National Park,Rocky Mountain,romo,CO,https://www.nps.gov/romo/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Historical Park,Saint-Gaudens National Historical Park,Saint-Gaudens,saga,NH,https://www.nps.gov/saga/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Historical Park,Saratoga National Historical Park,Saratoga,sara,NY,https://www.nps.gov/sara/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Parks,Sequoia & Kings Canyon National Parks,Sequoia & Kings Canyon,seki,CA,https://www.nps.gov/seki/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Yellowstone National Park,Yellowstone,yell,"ID,MT,WY",https://www.nps.gov/yell/index.htm
C38B3C62-1BBF-4EA1-A1A2-35DE21B74C17,Snow Play,National Park,Yosemite National Park,Yosemite,yose,CA,https://www.nps.gov/yose/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,Acadia National Park,Acadia,acad,ME,https://www.nps.gov/acad/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Preserve,Bering Land Bridge National Preserve,Bering Land Bridge,bela,AK,https://www.nps.gov/bela/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Monument,Cedar Breaks National Monument,Cedar Breaks,cebr,UT,https://www.nps.gov/cebr/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Reserve,City Of Rocks National Reserve,City Of Rocks,ciro,ID,https://www.nps.gov/ciro/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,Crater Lake National Park,Crater Lake,crla,OR,https://www.nps.gov/crla/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park & Preserve,Denali National Park & Preserve,Denali,dena,AK,https://www.nps.gov/dena/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,Grand Teton National Park,Grand Teton,grte,WY,https://www.nps.gov/grte/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Monument,Katahdin Woods and Waters National Monument,Katahdin Woods and Waters,kaww,ME,https://www.nps.gov/kaww/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,Kenai Fjords National Park,Kenai Fjords,kefj,AK,https://www.nps.gov/kefj/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Lakeshore,Pictured Rocks National Lakeshore,Pictured Rocks,piro,MI,https://www.nps.gov/piro/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,Voyageurs National Park,Voyageurs,voya,MN,https://www.nps.gov/voya/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park & Preserve,Wrangell - St Elias National Park & Preserve,Wrangell - St Elias,wrst,AK,https://www.nps.gov/wrst/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Park,Yellowstone National Park,Yellowstone,yell,"ID,MT,WY",https://www.nps.gov/yell/index.htm
7C912B83-1B1B-4807-9B66-97C12211E48E,Snowmobiling,National Preserve,Yukon - Charley Rivers National Preserve,Yukon - Charley Rivers,yuch,AK,https://www.nps.gov/yuch/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Acadia National Park,Acadia,acad,ME,https://www.nps.gov/acad/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Lakeshore,Apostle Islands National Lakeshore,Apostle Islands,apis,WI,https://www.nps.gov/apis/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Scenic Trail,Appalachian National Scenic Trail,Appalachian,appa,"CT,GA,MA,MD,ME,NC,NH,NJ,NY,PA,TN,VA,VT,WV",https://www.nps.gov/appa/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Monument,Bandelier National Monument,Bandelier,band,NM,https://www.nps.gov/band/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Historic Site,Bent's Old Fort National Historic Site,Bent's Old Fort,beol,CO,https://www.nps.gov/beol/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Recreation Area,Bighorn Canyon National Recreation Area,Bighorn Canyon,bica,"MT,WY",https://www.nps.gov/bica/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Battlefield,Big Hole National Battlefield,Big Hole,biho,MT,https://www.nps.gov/biho/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Black Canyon Of The Gunnison National Park,Black Canyon Of The Gunnison,blca,CO,https://www.nps.gov/blca/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Bryce Canyon National Park,Bryce Canyon,brca,UT,https://www.nps.gov/brca/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Seashore,Cape Cod National Seashore,Cape Cod,caco,MA,https://www.nps.gov/caco/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,Park,Catoctin Mountain Park,Catoctin Mountain,cato,MD,https://www.nps.gov/cato/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Monument,Cedar Breaks National Monument,Cedar Breaks,cebr,UT,https://www.nps.gov/cebr/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Historical Park,Chesapeake & Ohio Canal National Historical Park,Chesapeake & Ohio Canal,choh,"DC,MD,WV",https://www.nps.gov/choh/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Reserve,City Of Rocks National Reserve,City Of Rocks,ciro,ID,https://www.nps.gov/ciro/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Crater Lake National Park,Crater Lake,crla,OR,https://www.nps.gov/crla/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Monument & Preserve,Craters Of The Moon National Monument & Preserve,Craters Of The Moon,crmo,ID,https://www.nps.gov/crmo/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Cuyahoga Valley National Park,Cuyahoga Valley,cuva,OH,https://www.nps.gov/cuva/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park & Preserve,Denali National Park & Preserve,Denali,dena,AK,https://www.nps.gov/dena/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Recreation Area,Delaware Water Gap National Recreation Area,Delaware Water Gap,dewa,"NJ,PA",https://www.nps.gov/dewa/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Monument,Florissant Fossil Beds National Monument,Florissant Fossil Beds,flfo,CO,https://www.nps.gov/flfo/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Glacier National Park,Glacier,glac,MT,https://www.nps.gov/glac/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Great Basin National Park,Great Basin,grba,NV,https://www.nps.gov/grba/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park & Preserve,Great Sand Dunes National Park & Preserve,Great Sand Dunes,grsa,CO,https://www.nps.gov/grsa/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Grand Teton National Park,Grand Teton,grte,WY,https://www.nps.gov/grte/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Scenic Trail,Ice Age National Scenic Trail,Ice Age,iatr,WI,https://www.nps.gov/iatr/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Indiana Dunes National Park,Indiana Dunes,indu,IN,https://www.nps.gov/indu/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Monument,Jewel Cave National Monument,Jewel Cave,jeca,SD,https://www.nps.gov/jeca/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Monument,Katahdin Woods and Waters National Monument,Katahdin Woods and Waters,kaww,ME,https://www.nps.gov/kaww/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Kenai Fjords National Park,Kenai Fjords,kefj,AK,https://www.nps.gov/kefj/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park & Preserve,Lake Clark National Park & Preserve,Lake Clark,lacl,AK,https://www.nps.gov/lacl/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Lassen Volcanic National Park,Lassen Volcanic,lavo,CA,https://www.nps.gov/lavo/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Historic Trail,Lewis & Clark National Historic Trail,Lewis & Clark,lecl,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",https://www.nps.gov/lecl/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Historical Park,Marsh - Billings - Rockefeller National Historical Park,Marsh - Billings - Rockefeller,mabi,VT,https://www.nps.gov/mabi/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Mesa Verde National Park,Mesa Verde,meve,CO,https://www.nps.gov/meve/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Scenic Trail,New England National Scenic Trail,New England,neen,"MA,CT",https://www.nps.gov/neen/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Scenic Trail,North Country National Scenic Trail,North Country,noco,"MI,MN,ND,NY,OH,PA,VT,WI",https://www.nps.gov/noco/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Monument,Pipestone National Monument,Pipestone,pipe,MN,https://www.nps.gov/pipe/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Lakeshore,Pictured Rocks National Lakeshore,Pictured Rocks,piro,MI,https://www.nps.gov/piro/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Rocky Mountain National Park,Rocky Mountain,romo,CO,https://www.nps.gov/romo/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Historical Park,Saint-Gaudens National Historical Park,Saint-Gaudens,saga,NH,https://www.nps.gov/saga/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Historical Park,Saratoga National Historical Park,Saratoga,sara,NY,https://www.nps.gov/sara/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Parks,Sequoia & Kings Canyon National Parks,Sequoia & Kings Canyon,seki,CA,https://www.nps.gov/seki/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Lakeshore,Sleeping Bear Dunes National Lakeshore,Sleeping Bear Dunes,slbe,MI,https://www.nps.gov/slbe/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Preserve,Valles Caldera National Preserve,Valles Caldera,vall,NM,https://www.nps.gov/vall/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Voyageurs National Park,Voyageurs,voya,MN,https://www.nps.gov/voya/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park & Preserve,Wrangell - St Elias National Park & Preserve,Wrangell - St Elias,wrst,AK,https://www.nps.gov/wrst/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Yellowstone National Park,Yellowstone,yell,"ID,MT,WY",https://www.nps.gov/yell/index.htm
01D717BC-18BB-4FE4-95BA-6B13AD702038,Snowshoeing,National Park,Yosemite National Park,Yosemite,yose,CA,https://www.nps.gov/yose/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Historic Trail,Ala Kahakai National Historic Trail,Ala Kahakai,alka,HI,https://www.nps.gov/alka/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,Park,American Memorial Park,American Memorial,amme,MP,https://www.nps.gov/amme/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Seashore,Assateague Island National Seashore,Assateague Island,asis,"MD,VA",https://www.nps.gov/asis/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Seashore,Cape Cod National Seashore,Cape Cod,caco,MA,https://www.nps.gov/caco/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Seashore,Cape Hatteras National Seashore,Cape Hatteras,caha,NC,https://www.nps.gov/caha/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Seashore,Canaveral National Seashore,Canaveral,cana,FL,https://www.nps.gov/cana/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Park,Channel Islands National Park,Channel Islands,chis,CA,https://www.nps.gov/chis/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Recreation Area,Golden Gate National Recreation Area,Golden Gate,goga,CA,https://www.nps.gov/goga/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,,National Parks of New York Harbor,National Parks of New York Harbor,npnh,NY,https://www.nps.gov/npnh/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
AE3C95F5-E05B-4A28-81DD-1C5FD4BE88E2,Surfing,National and State Parks,Redwood National and State Parks,Redwood,redw,CA,https://www.nps.gov/redw/index.htm
587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,National Park,Acadia National Park,Acadia,acad,ME,https://www.nps.gov/acad/index.htm
587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,National Historic Trail,Ala Kahakai National Historic Trail,Ala Kahakai,alka,HI,https://www.nps.gov/alka/index.htm
587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,National Recreation Area,Amistad National Recreation Area,Amistad,amis,TX,https://www.nps.gov/amis/index.htm
587BB2D3-EC35-41B2-B3F7-A39E2B088AEE,Swimming,Park,American Memorial Park,American Memorial,amme,MP,https://www.nps.gov/amme/index.htm
